"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"77",1,3,4,0,0,0,-0.134839972,0,0.11,0,18,4,2,"0","0.181818182","0",0.409090909,0.5,0.857142857142857,0
"78",4,4,0,0,0,0,-1,0,0.12,0,0,0,0,"0","0","0",0.5,0.5,0,0
"79",1,7,5,0,0,0,-0.171498585,0,0.09,0,15,5,2,"0","0.25","0",0.375,0.5,0.810810810810811,0
"80",0.5,1.5,3,0.4,0.333333333,0.5,0.32673202,0.5,0.11,1,16,2,1,"0.5","0.111111111","0.333333333",0.6944444445,0.4166666665,0.914285714285714,0.556521739130435
"81",0.5,6.5,5,0.285714286,0.2,0.5,0.225374468,0.5,0.1,1,20,4,1,"0.5","0.166666667","0.2",0.6666666665,0.35,0.888888888888889,0.432432432759679
"82",0,2,1,0.666666667,1,0.5,0.691564075,0.5,0.09,1,22,0,1,"0.5","0","1",0.75,0.75,0.977777777777778,0.792792793028488
"83",2,6,4,0,0,0,-0.141598465,0,0.09,0,17,4,2,"0","0.19047619","0",0.404761905,0.5,0.85,0
"84",2,6,4,0,0,0,-0.166666667,0,0.1,0,14,4,2,"0","0.222222222","0",0.388888889,0.5,0.823529411764706,0
"85",0.5,4.5,4,0.333333333,0.25,0.5,0.265497122,0.5,0.09,1,18,3,1,"0.5","0.142857143","0.25",0.6785714285,0.375,0.9,0.486486486131483
"86",0.5,6.5,5,0.285714286,0.2,0.5,0.19245009,0.5,0.09,1,14,4,1,"0.5","0.222222222","0.2",0.638888889,0.35,0.848484848484849,0.427480916350329
"87",0,2,1,0.666666667,1,0.5,0.692218655,0.5,0.08,1,23,0,1,"0.5","0","1",0.75,0.75,0.978723404255319,0.793103448511742
"88",1,7,5,0,0,0,-0.171498585,0,0.11,0,15,5,2,"0","0.25","0",0.375,0.5,0.810810810810811,0
"89",0,2,1,0.666666667,1,0.5,0.693375245,0.5,0.09,1,25,0,1,"0.5","0","1",0.75,0.75,0.980392156862745,0.793650793886999
"90",0,1,1,0.666666667,1,0.5,0.688247202,0.5,0.1,1,18,0,1,"0.5","0","1",0.75,0.75,0.972972972972973,0.791208791443546
"91",0.5,6.5,5,0.285714286,0.2,0.5,0.205798302,0.5,0.11,1,16,4,1,"0.5","0.2","0.2",0.65,0.35,0.864864864864865,0.42953020166515
"92",2,2,2,0,0,0,-0.1,0,0.1,0,18,2,2,"0","0.1","0",0.45,0.5,0.9,0
"93",0,2,1,0.666666667,1,0.5,0.691564075,0.5,0.09,1,22,0,1,"0.5","0","1",0.75,0.75,0.977777777777778,0.792792793028488
"94",1.5,1.5,2,0,0,0,-0.111111111,0,0.11,0,16,2,2,"0","0.111111111","0",0.4444444445,0.5,0.888888888888889,0
"95",2,2,0,0,0,0,-1,0,0.1,0,0,0,0,"0","0","0",0.5,0.5,0,0
"96",0.5,4.5,4,0.333333333,0.25,0.5,0.25,0.5,0.09,1,15,3,1,"0.5","0.166666667","0.25",0.6666666665,0.375,0.882352941176471,0.483870967390739
"97",1,3,3,0,0,0,-0.132453236,0,0.11,0,16,3,2,"0","0.157894737","0",0.4210526315,0.5,0.864864864864865,0
"98",0,2,1,0.666666667,1,0.5,0.694808334,0.5,0.09,1,28,0,1,"0.5","0","1",0.75,0.75,0.982456140350877,0.79432624137136
"99",1,3,4,0,0,0,-0.166666667,0,0.11,0,14,4,2,"0","0.222222222","0",0.388888889,0.5,0.823529411764706,0
"100",0.5,2.5,1,0,0,0,-0.065795169,0,0.09,0,20,1,2,"0","0.047619048","0",0.476190476,0.5,0.930232558139535,0
