"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"35",0.333333333,6.333333333,1,0,0,0,-0.011032395,0,0.74,0,155,1,3,0,0.006410256,0,0.496794872,0.5,0.987261146496815,0
"36",2,2,3,0,0,0,-0.01744186,0,0.75,0,169,3,3,0,0.01744186,0,0.49127907,0.5,0.982558139534884,0
"37",0.666666667,0.666666667,3,0.333333333,0.333333333,0.333333333,0.3200883,0.333333333,0.77,1,149,2,2,0.333333333,0.013245033,0.333333333,0.66004415,0.5,0.986754966887417,0.498327758824829
"38",1.666666667,5.666666667,5,0,0,0,-0.022782649,0,0.77,0,166,5,3,0,0.029239766,0,0.485380117,0.5,0.976470588235294,0
"39",1.333333333,1.333333333,3,0.333333333,0.333333333,0.333333333,0.320987654,0.333333333,0.73,1,160,2,2,0.333333333,0.012345679,0.333333333,0.660493827,0.5,0.987654320987654,0.498442367228579
"40",1,5,5,0,0,0,-0.026347435,0,0.8,0,143,5,3,0,0.033783784,0,0.483108108,0.5,0.972789115646258,0
"41",1,10,6,0.222222222,0.166666667,0.333333333,0.217048018,0.333333333,0.74,1,167,5,2,0.333333333,0.029069767,0.166666667,0.652131783,0.416666667,0.979472140762463,0.362255964997576
"42",0.666666667,3.666666667,4,0.285714286,0.25,0.333333333,0.270700843,0.333333333,0.82,1,134,3,2,0.333333333,0.02189781,0.25,0.6557177615,0.4583333335,0.981684981684982,0.44260941405051
"43",1.333333333,1.333333333,3,0,0,0,-0.01875,0,0.77,0,157,3,3,0,0.01875,0,0.490625,0.5,0.98125,0
"44",1,1,3,0.333333333,0.333333333,0.333333333,0.321138211,0.333333333,0.74,1,162,2,2,0.333333333,0.012195122,0.333333333,0.6605691055,0.5,0.98780487804878,0.498461538088843
