"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"88",0.5,2.5,1,0,0,0,-0.069006556,0,0.08,0,19,1,2,0,0.05,0,0.475,0.5,0.926829268292683,0
"89",0,0,2,1,1,1,1,1,0.08,2,25,0,0,1,0,1,1,0.5,1,1
"90",0,1,1,0.666666667,1,0.5,0.688247202,0.5,0.06,1,18,0,1,0.5,0,1,0.75,0.75,0.972972972972973,0.791208791443546
"91",0.5,2.5,3,0.4,0.333333333,0.5,0.335083127,0.5,0.08,1,18,2,1,0.5,0.1,0.333333333,0.7,0.4166666665,0.923076923076923,0.558139534883721
"92",0,0,2,1,1,1,1,1,0.07,2,20,0,0,1,0,1,1,0.5,1,1
"93",0,2,1,0.666666667,1,0.5,0.691564075,0.5,0.06,1,22,0,1,0.5,0,1,0.75,0.75,0.977777777777778,0.792792793028488
"94",0,0,2,1,1,1,1,1,0.1,2,18,0,0,1,0,1,1,0.5,1,1
"95",0.5,1.5,1,0,0,0,-0.062869461,0,0.08,0,21,1,2,0,0.045454545,0,0.4772727275,0.5,0.933333333333333,0
"96",0,0,2,1,1,1,1,1,0.07,2,18,0,0,1,0,1,1,0.5,1,1
"97",0.5,2.5,1,0,0,0,-0.072547625,0,0.09,0,18,1,2,0,0.052631579,0,0.4736842105,0.5,0.923076923076923,0
"98",0,2,1,0.666666667,1,0.5,0.694808334,0.5,0.09,1,28,0,1,0.5,0,1,0.75,0.75,0.982456140350877,0.79432624137136
"99",1,1,2,0,0,0,-0.111111111,0,0.08,0,16,2,2,0,0.111111111,0,0.4444444445,0.5,0.888888888888889,0
"100",0,0,2,1,1,1,1,1,0.09,2,21,0,0,1,0,1,1,0.5,1,1
