"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"76",1.4,1.4,5,0,0,0,-0.032679739,0,1.53,0,148,5,5,0,0.032679739,0,0.4836601305,0.5,0.967320261437909,0
"77",0.8,6.8,3,0.25,0.333333333,0.2,0.241973196,0.2,1.61,1,172,2,4,0.2,0.011494253,0.333333333,0.5942528735,0.5666666665,0.982857142857143,0.398609501738123
"78",1,4,6,0.363636364,0.333333333,0.4,0.344315633,0.4,2.06,2,163,4,3,0.4,0.023952096,0.333333333,0.688023952,0.4666666665,0.978978978978979,0.530296869032461
"79",1.6,1.6,5,0.2,0.2,0.2,0.177272727,0.2,1.98,1,172,4,4,0.2,0.022727273,0.2,0.5886363635,0.5,0.977272727272727,0.332046332046332
"80",1.4,4.4,6,0.181818182,0.166666667,0.2,0.156185086,0.2,1.69,1,165,5,4,0.2,0.029411765,0.166666667,0.5852941175,0.4833333335,0.973451327433628,0.306406685494953
"81",1,1,5,0.2,0.2,0.2,0.175903614,0.2,1.53,1,162,4,4,0.2,0.024096386,0.2,0.587951807,0.5,0.975903614457831,0.331967213114754
"82",0.4,6.4,3,0.25,0.333333333,0.2,0.24088515,0.2,1.62,1,161,2,4,0.2,0.012269939,0.333333333,0.5938650305,0.5666666665,0.981707317073171,0.398514851485149
"83",0.8,6.8,3,0,0,0,-0.02128045,0,1.88,0,178,3,5,0,0.016574586,0,0.491712707,0.5,0.978021978021978,0
"84",1.2,4.2,4,0,0,0,-0.025628391,0,1.71,0,170,4,5,0,0.022988506,0,0.488505747,0.5,0.974212034383954,0
"85",0.6,6.6,3,0,0,0,-0.021881611,0,1.5,0,173,3,5,0,0.017045455,0,0.4914772725,0.5,0.977401129943503,0
"86",1,7,3,0,0,0,-0.022131695,0,1.6,0,171,3,5,0,0.017241379,0,0.4913793105,0.5,0.977142857142857,0
"87",1.4,1.4,5,0.2,0.2,0.2,0.177653631,0.2,1.69,1,175,4,4,0.2,0.022346369,0.2,0.5888268155,0.5,0.977653631284916,0.332068311195446
"88",1.8,1.8,5,0,0,0,-0.028089888,0,1.54,0,173,5,5,0,0.028089888,0,0.485955056,0.5,0.971910112359551,0
"89",0.6,6.6,3,0.25,0.333333333,0.2,0.240671452,0.2,1.53,1,159,2,4,0.2,0.01242236,0.333333333,0.59378882,0.5666666665,0.981481481481482,0.398496240601504
"90",1.2,4.2,4,0.222222222,0.25,0.2,0.203159862,0.2,1.77,1,166,3,4,0.2,0.017751479,0.25,0.5911242605,0.525,0.979351032448378,0.362247681101365
"91",1.4,4.4,4,0,0,0,-0.02548236,0,1.77,0,171,4,5,0,0.022857143,0,0.4885714285,0.5,0.974358974358974,0
"92",1.2,1.2,5,0,0,0,-0.029069767,0,1.61,0,167,5,5,0,0.029069767,0,0.4854651165,0.5,0.970930232558139,0
"93",1.6,1.6,5,0,0,0,-0.027777778,0,1.88,0,175,5,5,0,0.027777778,0,0.486111111,0.5,0.972222222222222,0
"94",1.2,7.2,7,0.166666667,0.142857143,0.2,0.137203259,0.2,2.14,1,149,6,4,0.2,0.038709677,0.142857143,0.5806451615,0.4714285715,0.967532467532467,0.284351145523301
"95",1.2,4.2,4,0,0,0,-0.026384398,0,2.19,0,165,4,5,0,0.023668639,0,0.4881656805,0.5,0.973451327433628,0
"96",1.4,4.4,6,0,0,0,-0.031209389,0,1.83,0,170,6,5,0,0.034090909,0,0.4829545455,0.5,0.968660968660969,0
"97",0.6,6.6,2,0,0,0,-0.020468781,0,1.41,0,151,2,5,0,0.013071895,0,0.4934640525,0.5,0.977346278317152,0
"98",1.4,1.4,5,0,0,0,-0.035211268,0,1.44,0,137,5,5,0,0.035211268,0,0.482394366,0.5,0.964788732394366,0
"99",1.2,4.2,6,0.181818182,0.166666667,0.2,0.156941205,0.2,1.58,1,170,5,4,0.2,0.028571429,0.166666667,0.5857142855,0.4833333335,0.974212034383954,0.306444344557481
"100",1,4,6,0.181818182,0.166666667,0.2,0.156644017,0.2,1.52,1,168,5,4,0.2,0.028901734,0.166666667,0.585549133,0.4833333335,0.973913043478261,0.306429548821834
