"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"44",0.666666667,0.666666667,3,0.333333333,0.333333333,0.333333333,0.238095238,0.333333333,0.1,1,19,2,2,0.333333333,0.095238095,0.333333333,0.619047619,0.5,0.904761904761905,0.487179486823471
"45",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.625,0.666666667,0.08,2,23,1,1,0.666666667,0.041666667,0.666666667,0.8125,0.5,0.958333333333333,0.786324786556651
"46",0,2,2,0.8,1,0.666666667,0.804747816,0.666666667,0.09,2,34,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.985507246376812,0.883116883116883
"47",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.341881729,0.333333333,0.08,1,20,1,2,0.333333333,0.047619048,0.5,0.6428571425,0.5833333335,0.930232558139535,0.559440559440559
"48",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.616666667,0.666666667,0.08,2,19,1,1,0.666666667,0.05,0.666666667,0.8083333335,0.5,0.95,0.78350515486938
"49",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.611111111,0.666666667,0.08,2,17,1,1,0.666666667,0.055555556,0.666666667,0.8055555555,0.5,0.944444444444444,0.781609195631391
"50",0.666666667,0.666666667,3,0.333333333,0.333333333,0.333333333,0.238095238,0.333333333,0.09,1,19,2,2,0.333333333,0.095238095,0.333333333,0.619047619,0.5,0.904761904761905,0.487179486823471
"51",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.607843137,0.666666667,0.1,2,16,1,1,0.666666667,0.058823529,0.666666667,0.803921569,0.5,0.941176470588235,0.780487805106484
"52",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.611111111,0.666666667,0.08,2,17,1,1,0.666666667,0.055555556,0.666666667,0.8055555555,0.5,0.944444444444444,0.781609195631391
"53",0,0,3,1,1,1,1,1,0.07,3,17,0,0,1,0,1,1,0.5,1,1
"54",0.666666667,0.666666667,3,0.333333333,0.333333333,0.333333333,0.215686275,0.333333333,0.06,1,15,2,2,0.333333333,0.117647059,0.333333333,0.607843137,0.5,0.882352941176471,0.483870967390739
"55",0.666666667,4.666666667,5,0.25,0.2,0.333333333,0.14470719,0.333333333,0.09,1,22,4,2,0.333333333,0.153846154,0.2,0.5897435895,0.4333333335,0.88,0.389380530973451
"56",0,2,2,0.8,1,0.666666667,0.793492048,0.666666667,0.08,2,17,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.971428571428571,0.87741935483871
"57",1,1,3,0,0,0,-0.125,0,0.06,0,21,3,3,0,0.125,0,0.4375,0.5,0.875,0
"58",2,2,3,0,0,0,-0.176470588,0,0.07,0,14,3,3,0,0.176470588,0,0.411764706,0.5,0.823529411764706,0
"59",0,2,2,0.8,1,0.666666667,0.794719414,0.666666667,0.09,2,18,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.972972972972973,0.878048780487805
"60",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.616666667,0.666666667,0.1,2,19,1,1,0.666666667,0.05,0.666666667,0.8083333335,0.5,0.95,0.78350515486938
"61",0,0,3,1,1,1,1,1,0.08,3,18,0,0,1,0,1,1,0.5,1,1
"62",0.666666667,0.666666667,3,0.333333333,0.333333333,0.333333333,0.246376812,0.333333333,0.08,1,21,2,2,0.333333333,0.086956522,0.333333333,0.6231884055,0.5,0.91304347826087,0.488372092665495
"63",0,2,2,0.8,1,0.666666667,0.797724035,0.666666667,0.08,2,21,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.976744186046512,0.879581151832461
"64",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.338648106,0.333333333,0.1,1,19,1,2,0.333333333,0.05,0.5,0.6416666665,0.5833333335,0.926829268292683,0.558823529411765
"65",0,4,1,0.5,1,0.333333333,0.554700196,0.333333333,0.12,1,24,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.96,0.657534246575343
"66",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.607843137,0.666666667,0.09,2,16,1,1,0.666666667,0.058823529,0.666666667,0.803921569,0.5,0.941176470588235,0.780487805106484
"67",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.32673202,0.333333333,0.09,1,16,1,2,0.333333333,0.058823529,0.5,0.637254902,0.5833333335,0.914285714285714,0.556521739130435
"68",0,2,2,0.8,1,0.666666667,0.796819073,0.666666667,0.1,2,20,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.975609756097561,0.879120879120879
"69",0,2,2,0.8,1,0.666666667,0.795822426,0.666666667,0.1,2,19,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.974358974358974,0.878612716763006
